time,pulse
2005.000000,0.000000
2005.050049,0.003015
2005.099976,0.014436
2005.150024,0.017490
2005.199951,0.022885
2005.250000,0.020212
2005.300049,0.038032
2005.349976,0.032846
2005.400024,0.035730
2005.449951,0.032710
2005.500000,0.035645
2005.550049,0.033158
2005.599976,0.031876
2005.650024,0.042364
2005.699951,0.031644
2005.750000,0.032736
2005.800049,0.039343
2005.849976,0.041186
2005.900024,0.044923
2005.949951,0.050188
2006.000000,0.054924
2006.050049,0.058670
2006.099976,0.060865
2006.150024,0.060504
2006.199951,0.059132
2006.250000,0.057921
2006.300049,0.068666
2006.349976,0.057347
2006.400024,0.055044
2006.449951,0.052940
2006.500000,0.049168
2006.550049,0.047292
2006.599976,0.040489
2006.650024,0.032249
2006.699951,0.029319
2006.750000,0.019204
2006.800049,0.018326
2006.849976,0.011610
2006.900024,0.003541
2006.949951,0.000844
2007.000000,0.002158
2007.050049,-0.000157
2007.099976,0.005585
2007.150024,0.005345
2007.199951,0.004736
2007.250000,0.018307
2007.300049,0.021953
2007.349976,0.033071
2007.400024,0.043704
2007.449951,0.048546
2007.500000,0.054199
2007.550049,0.062218
2007.599976,0.059751
2007.650024,0.063513
2007.699951,0.058698
2007.750000,0.062443
2007.800049,0.053004
2007.849976,0.035206
2007.900024,0.032578
2007.949951,0.017875
2008.000000,-0.002045
2008.050049,-0.023457
2008.099976,-0.036150
2008.150024,-0.050521
2008.199951,-0.065704
2008.250000,-0.087916
2008.300049,-0.089155
2008.349976,-0.112099
2008.400024,-0.112894
2008.449951,-0.123981
2008.500000,-0.124118
2008.550049,-0.115727
2008.599976,-0.121609
2008.650024,-0.110124
2008.699951,-0.107729
2008.750000,-0.100208
2008.800049,-0.093591
2008.849976,-0.089359
2008.900024,-0.074114
2008.949951,-0.072120
2009.000000,-0.065699
2009.050049,-0.060772
2009.099976,-0.063271
2009.150024,-0.053861
2009.199951,-0.050574
2009.250000,-0.069055
2009.300049,-0.060616
2009.349976,-0.061417
2009.400024,-0.069394
2009.449951,-0.071548
2009.500000,-0.080074
2009.550049,-0.075929
2009.599976,-0.071503
2009.650024,-0.078730
2009.699951,-0.084422
2009.750000,-0.087482
2009.800049,-0.085408
2009.849976,-0.091342
2009.900024,-0.104285
2009.949951,-0.117110
2010.000000,-0.118139
2010.050049,-0.119958
2010.099976,-0.146175
2010.150024,-0.156782
2010.199951,-0.166275
2010.250000,-0.186661
2010.300049,-0.192765
2010.349976,-0.208156
2010.400024,-0.223977
2010.449951,-0.223050
2010.500000,-0.225984
2010.550049,-0.236626
2010.599976,-0.236373
2010.650024,-0.235516
2010.699951,-0.228057
2010.750000,-0.219600
2010.800049,-0.214397
2010.849976,-0.208276
2010.900024,-0.194101
2010.949951,-0.196375
2011.000000,-0.179573
2011.050049,-0.178075
2011.099976,-0.173672
2011.150024,-0.167345
2011.199951,-0.176230
2011.250000,-0.180218
2011.300049,-0.186384
2011.349976,-0.190229
2011.400024,-0.193197
2011.449951,-0.194490
2011.500000,-0.209805
2011.550049,-0.211941
2011.599976,-0.218979
2011.650024,-0.216740
2011.699951,-0.214745
2011.750000,-0.216634
2011.800049,-0.209171
2011.849976,-0.209126
2011.900024,-0.204737
2011.949951,-0.194157
2012.000000,-0.194419
