time,pulse
2005.000000,0.000000
2005.050049,0.002146
2005.099976,0.003327
2005.150024,0.012126
2005.199951,0.017303
2005.250000,0.022053
2005.300049,0.026279
2005.349976,0.026709
2005.400024,0.026765
2005.449951,0.047364
2005.500000,0.038625
2005.550049,0.046088
2005.599976,0.050613
2005.650024,0.062239
2005.699951,0.055772
2005.750000,0.067982
2005.800049,0.074095
2005.849976,0.078767
2005.900024,0.081971
2005.949951,0.083929
2006.000000,0.083321
2006.050049,0.086704
2006.099976,0.091334
2006.150024,0.094392
2006.199951,0.087901
2006.250000,0.108913
2006.300049,0.100504
2006.349976,0.106837
2006.400024,0.118508
2006.449951,0.117014
2006.500000,0.122691
2006.550049,0.117933
2006.599976,0.141472
2006.650024,0.133594
2006.699951,0.138554
2006.750000,0.131811
2006.800049,0.144429
2006.849976,0.135658
2006.900024,0.127888
2006.949951,0.130492
2007.000000,0.122541
2007.050049,0.135992
2007.099976,0.117573
2007.150024,0.124928
2007.199951,0.122868
2007.250000,0.118269
2007.300049,0.111351
2007.349976,0.115257
2007.400024,0.120834
2007.449951,0.106579
2007.500000,0.118711
2007.550049,0.115979
2007.599976,0.118132
2007.650024,0.123547
2007.699951,0.123387
2007.750000,0.129207
2007.800049,0.131826
2007.849976,0.147112
2007.900024,0.142393
2007.949951,0.157644
2008.000000,0.154766
2008.050049,0.163773
2008.099976,0.164103
2008.150024,0.169720
2008.199951,0.179305
2008.250000,0.182363
2008.300049,0.178745
2008.349976,0.189530
2008.400024,0.190273
2008.449951,0.200826
2008.500000,0.197474
2008.550049,0.195675
2008.599976,0.204185
2008.650024,0.200653
2008.699951,0.191907
2008.750000,0.203529
2008.800049,0.203234
2008.849976,0.207361
2008.900024,0.209686
2008.949951,0.200850
2009.000000,0.215784
2009.050049,0.215649
2009.099976,0.222757
2009.150024,0.223157
2009.199951,0.208966
2009.250000,0.230366
2009.300049,0.221228
2009.349976,0.221174
2009.400024,0.213792
2009.449951,0.216082
2009.500000,0.217043
2009.550049,0.206052
2009.599976,0.198047
2009.650024,0.193764
2009.699951,0.189077
2009.750000,0.169601
2009.800049,0.171067
2009.849976,0.155453
2009.900024,0.143044
2009.949951,0.145607
2010.000000,0.133022
2010.050049,0.124986
2010.099976,0.116673
2010.150024,0.119110
2010.199951,0.118279
2010.250000,0.104117
2010.300049,0.099444
2010.349976,0.096569
2010.400024,0.095951
2010.449951,0.087219
2010.500000,0.087147
2010.550049,0.081611
2010.599976,0.080035
2010.650024,0.078518
2010.699951,0.066089
2010.750000,0.075805
2010.800049,0.065575
2010.849976,0.065099
2010.900024,0.062473
2010.949951,0.056732
2011.000000,0.047481
2011.050049,0.056177
2011.099976,0.053825
2011.150024,0.054992
2011.199951,0.049743
2011.250000,0.050486
2011.300049,0.060532
2011.349976,0.058999
2011.400024,0.056638
2011.449951,0.061803
2011.500000,0.061881
2011.550049,0.059401
2011.599976,0.074784
2011.650024,0.074605
2011.699951,0.070999
2011.750000,0.075059
2011.800049,0.077092
2011.849976,0.078426
2011.900024,0.083398
2011.949951,0.081534
2012.000000,0.087468
2012.050049,0.082941
2012.099976,0.081304
2012.150024,0.087453
2012.199951,0.083050
2012.250000,0.089263
2012.300049,0.090300
2012.349976,0.088182
2012.400024,0.087624
2012.449951,0.084884
2012.500000,0.088519
2012.550049,0.089954
2012.599976,0.088303
2012.650024,0.090808
2012.699951,0.091375
2012.750000,0.092636
2012.800049,0.100622
2012.849976,0.098755
2012.900024,0.108897
2012.949951,0.118155
2013.000000,0.123930
2013.050049,0.139361
2013.099976,0.151099
2013.150024,0.152241
2013.199951,0.168604
2013.250000,0.178333
2013.300049,0.181239
2013.349976,0.198048
2013.400024,0.199547
2013.449951,0.198743
2013.500000,0.206860
2013.550049,0.220191
2013.599976,0.213050
2013.650024,0.215728
2013.699951,0.224342
2013.750000,0.213296
2013.800049,0.223110
2013.849976,0.234745
2013.900024,0.227299
2013.949951,0.226231
2014.000000,0.247903
2014.050049,0.237327
2014.099976,0.231459
2014.150024,0.244268
2014.199951,0.241751
2014.250000,0.249014
2014.300049,0.267152
2014.349976,0.264337
2014.400024,0.265527
2014.449951,0.276130
2014.500000,0.284470
2014.550049,0.282565
2014.599976,0.299385
2014.650024,0.309353
2014.699951,0.313168
2014.750000,0.319154
2014.800049,0.329134
2014.849976,0.336095
2014.900024,0.344943
2014.949951,0.356306
2015.000000,0.361308
2015.050049,0.370002
2015.099976,0.388120
2015.150024,0.389959
2015.199951,0.402983
2015.250000,0.415488
2015.300049,0.417163
2015.349976,0.423913
2015.400024,0.440994
2015.449951,0.443620
2015.500000,0.446127
2015.550049,0.457549
2015.599976,0.463802
2015.650024,0.467142
2015.699951,0.477214
2015.750000,0.481468
2015.800049,0.489301
2015.849976,0.490328
2015.900024,0.500731
2015.949951,0.513532
2016.000000,0.509276
2016.050049,0.523539
2016.099976,0.527114
2016.150024,0.532789
2016.199951,0.549514
2016.250000,0.552383
2016.300049,0.552142
2016.349976,0.568551
2016.400024,0.579077
2016.449951,0.577824
2016.500000,0.586922
2016.550049,0.591222
2016.599976,0.588637
2016.650024,0.599103
2016.699951,0.606489
2016.750000,0.599761
2016.800049,0.600516
2016.849976,0.605722
2016.900024,0.602096
2016.949951,0.605301
2017.000000,0.610479
