time,pulse
2005.000000,0.000000
2005.050049,-0.004595
2005.099976,-0.002129
2005.150024,0.005301
2005.199951,0.015288
2005.250000,0.025053
2005.300049,0.028294
2005.349976,0.048273
2005.400024,0.052515
2005.449951,0.060944
2005.500000,0.079267
2005.550049,0.082648
2005.599976,0.094075
2005.650024,0.105866
2005.699951,0.113379
2005.750000,0.114890
2005.800049,0.132864
2005.849976,0.140456
2005.900024,0.155827
2005.949951,0.169743
2006.000000,0.175069
2006.050049,0.191216
2006.099976,0.213393
2006.150024,0.224921
2006.199951,0.232205
2006.250000,0.252907
2006.300049,0.263332
2006.349976,0.267495
2006.400024,0.281609
2006.449951,0.285674
2006.500000,0.289706
2006.550049,0.297383
2006.599976,0.308437
2006.650024,0.307331
2006.699951,0.312693
2006.750000,0.322065
2006.800049,0.328654
2006.849976,0.336111
2006.900024,0.343761
2006.949951,0.354645
2007.000000,0.364293
2007.050049,0.380596
2007.099976,0.393294
2007.150024,0.410396
2007.199951,0.428771
2007.250000,0.445444
2007.300049,0.474001
2007.349976,0.503312
2007.400024,0.520430
2007.449951,0.544543
2007.500000,0.576134
2007.550049,0.601855
2007.599976,0.622472
2007.650024,0.640176
2007.699951,0.655840
2007.750000,0.660165
2007.800049,0.671046
2007.849976,0.673610
2007.900024,0.673468
2007.949951,0.665653
2008.000000,0.654713
2008.050049,0.647714
2008.099976,0.637006
2008.150024,0.622795
2008.199951,0.615177
2008.250000,0.590665
2008.300049,0.583968
2008.349976,0.569070
2008.400024,0.566360
2008.449951,0.569822
2008.500000,0.566636
2008.550049,0.572064
2008.599976,0.586243
2008.650024,0.593037
2008.699951,0.603536
2008.750000,0.620863
2008.800049,0.643252
2008.849976,0.649177
2008.900024,0.669449
2008.949951,0.688417
2009.000000,0.701861
2009.050049,0.714728
2009.099976,0.711860
2009.150024,0.731077
2009.199951,0.737041
2009.250000,0.730407
2009.300049,0.733518
2009.349976,0.740594
2009.400024,0.737819
2009.449951,0.735303
2009.500000,0.725237
2009.550049,0.724556
2009.599976,0.725320
2009.650024,0.722716
2009.699951,0.726112
2009.750000,0.720782
2009.800049,0.729163
2009.849976,0.729771
2009.900024,0.731059
2009.949951,0.738970
2010.000000,0.740920
2010.050049,0.743039
2010.099976,0.734805
2010.150024,0.734279
2010.199951,0.727634
2010.250000,0.722668
2010.300049,0.717461
2010.349976,0.705357
2010.400024,0.694344
2010.449951,0.678562
2010.500000,0.668710
2010.550049,0.660036
2010.599976,0.648804
2010.650024,0.644021
2010.699951,0.649186
2010.750000,0.643136
2010.800049,0.641106
2010.849976,0.635086
2010.900024,0.631193
2010.949951,0.631511
2011.000000,0.617857
2011.050049,0.609316
2011.099976,0.606102
2011.150024,0.590418
2011.199951,0.578537
2011.250000,0.566479
2011.300049,0.550767
2011.349976,0.528668
2011.400024,0.527895
2011.449951,0.520940
2011.500000,0.500349
2011.550049,0.488247
2011.599976,0.480814
2011.650024,0.481047
2011.699951,0.488405
2011.750000,0.474844
2011.800049,0.477567
2011.849976,0.489923
2011.900024,0.490393
2011.949951,0.506797
2012.000000,0.505802
2012.050049,0.507722
2012.099976,0.515423
2012.150024,0.526149
2012.199951,0.527158
2012.250000,0.526669
2012.300049,0.522747
2012.349976,0.513260
2012.400024,0.501471
2012.449951,0.498459
2012.500000,0.474003
2012.550049,0.454036
2012.599976,0.445367
2012.650024,0.424711
2012.699951,0.409219
2012.750000,0.386385
2012.800049,0.378191
2012.849976,0.361972
2012.900024,0.358067
2012.949951,0.342232
2013.000000,0.333150
2013.050049,0.338082
2013.099976,0.336703
2013.150024,0.333006
2013.199951,0.338646
2013.250000,0.343415
2013.300049,0.339220
2013.349976,0.334560
2013.400024,0.347186
2013.449951,0.344462
2013.500000,0.348895
2013.550049,0.354593
2013.599976,0.353771
2013.650024,0.349660
2013.699951,0.356086
2013.750000,0.347531
2013.800049,0.334020
2013.849976,0.338339
2013.900024,0.327785
2013.949951,0.309868
2014.000000,0.303694
2014.050049,0.295550
2014.099976,0.274236
2014.150024,0.254662
2014.199951,0.236584
2014.250000,0.220012
2014.300049,0.198586
2014.349976,0.183739
2014.400024,0.168449
2014.449951,0.159972
2014.500000,0.145831
2014.550049,0.138229
2014.599976,0.132864
2014.650024,0.128548
2014.699951,0.122990
2014.750000,0.122163
2014.800049,0.120271
2014.849976,0.117900
2014.900024,0.118247
2014.949951,0.116853
2015.000000,0.124509
2015.050049,0.120836
2015.099976,0.106464
2015.150024,0.111233
2015.199951,0.113284
2015.250000,0.100291
2015.300049,0.092075
2015.349976,0.091602
2015.400024,0.076799
2015.449951,0.073032
2015.500000,0.071758
2015.550049,0.062798
2015.599976,0.049847
2015.650024,0.040867
2015.699951,0.034934
2015.750000,0.019380
2015.800049,0.007883
2015.849976,0.004741
2015.900024,-0.007476
2015.949951,-0.017579
2016.000000,-0.019168
2016.050049,-0.026445
2016.099976,-0.022529
2016.150024,-0.023371
2016.199951,-0.025564
2016.250000,-0.026701
2016.300049,-0.019602
2016.349976,-0.017365
2016.400024,-0.011894
2016.449951,-0.004243
2016.500000,0.003082
2016.550049,0.008377
2016.599976,0.019426
2016.650024,0.023605
2016.699951,0.026742
2016.750000,0.029280
2016.800049,0.029299
2016.849976,0.026891
2016.900024,0.024967
2016.949951,0.015355
2017.000000,0.015842
2017.050049,0.004051
2017.099976,-0.003788
2017.150024,-0.007614
2017.199951,-0.021096
2017.250000,-0.037025
2017.300049,-0.037452
2017.349976,-0.054307
2017.400024,-0.061971
2017.449951,-0.069556
2017.500000,-0.073971
2017.550049,-0.079202
2017.599976,-0.092079
2017.650024,-0.093994
2017.699951,-0.105955
2017.750000,-0.118295
2017.800049,-0.123571
2017.849976,-0.124263
2017.900024,-0.128270
2017.949951,-0.130733
2018.000000,-0.134768
2018.050049,-0.124489
2018.099976,-0.127729
2018.150024,-0.128071
2018.199951,-0.119894
2018.250000,-0.110790
2018.300049,-0.105211
2018.349976,-0.097687
2018.400024,-0.087537
2018.449951,-0.083225
2018.500000,-0.072716
2018.550049,-0.074581
2018.599976,-0.068550
2018.650024,-0.069508
2018.699951,-0.078331
2018.750000,-0.074611
2018.800049,-0.083313
2018.849976,-0.099919
2018.900024,-0.097568
2018.949951,-0.108989
2019.000000,-0.117792
2019.050049,-0.128948
2019.099976,-0.130334
2019.150024,-0.137390
2019.199951,-0.144379
2019.250000,-0.134729
2019.300049,-0.123093
2019.349976,-0.123074
2019.400024,-0.120795
2019.449951,-0.119355
2019.500000,-0.123602
2019.550049,-0.114874
2019.599976,-0.108837
2019.650024,-0.107437
2019.699951,-0.109794
2019.750000,-0.106860
2019.800049,-0.106999
2019.849976,-0.097174
2019.900024,-0.093902
2019.949951,-0.095348
2020.000000,-0.095216
2020.050049,-0.094579
2020.099976,-0.083997
2020.150024,-0.073927
2020.199951,-0.060815
2020.250000,-0.061153
2020.300049,-0.066163
2020.349976,-0.062939
2020.400024,-0.051012
2020.449951,-0.042506
2020.500000,-0.045222
2020.550049,-0.048537
2020.599976,-0.046699
2020.650024,-0.053318
2020.699951,-0.057722
2020.750000,-0.056888
2020.800049,-0.062637
2020.849976,-0.077233
2020.900024,-0.088963
2020.949951,-0.091424
2021.000000,-0.096649
2021.050049,-0.105734
2021.099976,-0.109706
2021.150024,-0.109018
2021.199951,-0.104852
2021.250000,-0.100161
2021.300049,-0.094556
2021.349976,-0.088023
2021.400024,-0.074819
2021.449951,-0.066130
2021.500000,-0.056719
2021.550049,-0.040454
2021.599976,-0.039962
2021.650024,-0.038058
2021.699951,-0.031329
2021.750000,-0.037165
2021.800049,-0.036612
2021.849976,-0.030659
2021.900024,-0.030052
2021.949951,-0.040602
2022.000000,-0.048940
2022.050049,-0.045184
2022.099976,-0.046999
2022.150024,-0.057047
2022.199951,-0.061266
2022.250000,-0.063559
2022.300049,-0.060139
2022.349976,-0.066507
2022.400024,-0.065622
2022.449951,-0.061812
2022.500000,-0.063850
2022.550049,-0.072823
2022.599976,-0.071529
2022.650024,-0.065446
2022.699951,-0.066962
2022.750000,-0.064111
2022.800049,-0.047569
2022.849976,-0.035121
2022.900024,-0.022774
2022.949951,-0.000976
2023.000000,0.016589
2023.050049,0.024818
2023.099976,0.040766
2023.150024,0.047610
2023.199951,0.052558
2023.250000,0.054244
2023.300049,0.060242
2023.349976,0.067062
2023.400024,0.072755
2023.449951,0.093633
2023.500000,0.118465
2023.550049,0.135698
2023.599976,0.166802
2023.650024,0.209789
2023.699951,0.237395
2023.750000,0.264614
2023.800049,0.304158
2023.849976,0.342870
2023.900024,0.378951
2023.949951,0.411520
2024.000000,0.452600
2024.050049,0.491337
2024.099976,0.527515
2024.150024,0.561030
2024.199951,0.565170
2024.250000,0.517576
2024.300049,0.411100
2024.349976,0.196829
2024.400024,-0.170240
2024.449951,-0.706315
2024.500000,-1.440894
2024.550049,-2.339545
2024.599976,-3.302032
2024.650024,-4.190814
2024.699951,-4.841184
2024.750000,-5.092752
2024.800049,-4.845075
2024.849976,-4.091251
2024.900024,-2.929269
2024.949951,-1.522975
2025.000000,-0.062119
2025.050049,1.277390
2025.099976,2.339771
2025.150024,3.042754
2025.199951,3.363730
2025.250000,3.339277
2025.300049,3.040237
2025.349976,2.593688
2025.400024,2.074549
2025.449951,1.530046
2025.500000,1.021887
2025.550049,0.600028
2025.599976,0.290896
2025.650024,0.108053
2025.699951,0.054710
2025.750000,0.084995
2025.800049,0.148423
2025.849976,0.217533
2025.900024,0.259023
2025.949951,0.232561
2026.000000,0.152280
2026.050049,0.008467
2026.099976,-0.171674
2026.150024,-0.339407
2026.199951,-0.435162
2026.250000,-0.397759
2026.300049,-0.211639
2026.349976,0.098950
2026.400024,0.514722
2026.449951,0.952930
2026.500000,1.344452
2026.550049,1.648656
2026.599976,1.787908
2026.650024,1.744984
2026.699951,1.549527
2026.750000,1.267196
2026.800049,0.989549
2026.849976,0.776405
2026.900024,0.678632
2026.949951,0.700838
2027.000000,0.781313
2027.050049,0.905216
2027.099976,1.024972
2027.150024,1.087057
2027.199951,1.084654
2027.250000,1.016962
2027.300049,0.881509
2027.349976,0.716732
2027.400024,0.580201
2027.449951,0.526440
2027.500000,0.580334
2027.550049,0.732153
2027.599976,0.991758
2027.650024,1.337173
2027.699951,1.703296
2027.750000,2.033648
2027.800049,2.324100
2027.849976,2.539890
2027.900024,2.674836
2027.949951,2.768389
2028.000000,2.846432
2028.050049,2.927226
2028.099976,3.022588
2028.150024,3.139565
2028.199951,3.254852
2028.250000,3.353572
2028.300049,3.437369
2028.349976,3.485309
2028.400024,3.475414
2028.449951,3.405818
2028.500000,3.305124
2028.550049,3.200188
2028.599976,3.130717
2028.650024,3.140286
2028.699951,3.240676
2028.750000,3.451801
2028.800049,3.754057
2028.849976,4.119445
2028.900024,4.522126
2028.949951,4.897493
2029.000000,5.217307
2029.050049,5.464993
2029.099976,5.637708
2029.150024,5.736037
2029.199951,5.764741
2029.250000,5.764454
2029.300049,5.748444
2029.349976,5.699879
2029.400024,5.642072
2029.449951,5.611594
2029.500000,5.619980
2029.550049,5.675334
2029.599976,5.776968
2029.650024,5.908294
2029.699951,6.032728
2029.750000,6.118648
2029.800049,6.122081
2029.849976,6.053903
2029.900024,5.911649
2029.949951,5.701571
2030.000000,5.457713
2030.050049,5.152808
2030.099976,4.767123
2030.150024,4.317303
2030.199951,3.832118
2030.250000,3.310561
2030.300049,2.783150
2030.349976,2.248298
2030.400024,1.708283
2030.449951,1.151467
2030.500000,0.545560
2030.550049,-0.114078
2030.599976,-0.845517
2030.650024,-1.662936
2030.699951,-2.559330
2030.750000,-3.538025
2030.800049,-4.607914
2030.849976,-5.732166
2030.900024,-6.881618
2030.949951,-7.989186
2031.000000,-8.977319
2031.050049,-9.778489
2031.099976,-10.323710
2031.150024,-10.591595
2031.199951,-10.613611
2031.250000,-10.456575
2031.300049,-10.230138
2031.349976,-10.052565
2031.400024,-10.006559
2031.449951,-10.138171
2031.500000,-10.473714
2031.550049,-11.017562
2031.599976,-11.726703
2031.650024,-12.499402
2031.699951,-13.211631
2031.750000,-13.739839
2031.800049,-13.978056
2031.849976,-13.871111
2031.900024,-13.429341
2031.949951,-12.689547
2032.000000,-11.742971
2032.050049,-10.704968
2032.099976,-9.676022
2032.150024,-8.753305
2032.199951,-8.000529
2032.250000,-7.417011
2032.300049,-6.985944
2032.349976,-6.700724
2032.400024,-6.626612
2032.449951,-6.956324
2032.500000,-8.088890
2032.550049,-10.766111
2032.599976,-16.143894
2032.650024,-25.885031
2032.699951,-42.131359
2032.750000,-67.226639
2032.800049,-103.210266
2032.849976,-150.927795
2032.900024,-208.879364
2032.949951,-272.259369
2033.000000,-332.529449
2033.050049,-378.354004
2033.099976,-397.988281
2033.150024,-382.619843
2033.199951,-329.402191
2033.250000,-242.459030
2033.300049,-131.666946
2033.349976,-10.368166
2033.400024,106.884239
2033.449951,206.856964
2033.500000,280.067047
2033.550049,322.086090
2033.599976,333.592163
2033.650024,319.287384
2033.699951,286.139679
2033.750000,241.393494
2033.800049,191.431274
2033.849976,141.623657
2033.900024,96.394226
2033.949951,58.934212
2034.000000,30.765980
2034.050049,11.537848
2034.099976,-0.679763
2034.150024,-8.822198
2034.199951,-16.128349
2034.250000,-25.284754
2034.300049,-37.761021
2034.349976,-53.401714
2034.400024,-70.160080
2034.449951,-84.326080
2034.500000,-91.358894
2034.550049,-87.226967
2034.599976,-69.830833
2034.650024,-40.040295
2034.699951,-1.769233
2034.750000,38.960087
2034.800049,75.518730
2034.849976,101.986565
2034.900024,113.970116
2034.949951,109.116508
2035.000000,87.816811
2035.050049,53.746056
2035.099976,13.446863
2035.150024,-25.308264
2035.199951,-55.430836
2035.250000,-72.149414
2035.300049,-73.961937
2035.349976,-62.537392
2035.400024,-41.772255
2035.449951,-16.527901
2035.500000,8.434621
2035.550049,29.158417
2035.599976,43.049591
2035.650024,49.181435
2035.699951,48.123024
2035.750000,41.483509
2035.800049,31.244692
2035.849976,19.222195
2035.900024,7.151311
2035.949951,-3.222071
2036.000000,-10.628223
2036.050049,-14.848315
2036.099976,-16.627182
2036.150024,-17.057835
2036.199951,-17.033566
2036.250000,-16.851358
2036.300049,-16.281994
2036.349976,-14.863090
2036.400024,-12.191905
2036.449951,-7.908170
2036.500000,-1.621326
2036.550049,6.798503
2036.599976,16.681496
2036.650024,26.406353
2036.699951,33.594570
2036.750000,35.746506
2036.800049,31.353195
2036.849976,20.701458
2036.900024,5.814217
2036.949951,-10.331586
2037.000000,-24.548199
2037.050049,-33.995743
2037.099976,-36.611237
2037.150024,-31.844078
2037.199951,-21.162907
2037.250000,-7.695062
2037.300049,4.934505
2037.349976,13.812509
2037.400024,17.278141
2037.449951,14.994303
2037.500000,7.904149
2037.550049,-1.959034
2037.599976,-12.089354
2037.650024,-20.319435
2037.699951,-25.190540
2037.750000,-25.969290
2037.800049,-22.596558
2037.849976,-15.628370
2037.900024,-6.149335
2037.949951,4.535159
2038.000000,15.000916
2038.050049,23.590139
2038.099976,28.664040
2038.150024,29.154758
2038.199951,25.334023
2038.250000,18.936674
2038.300049,12.333779
2038.349976,7.236852
2038.400024,3.961883
2038.449951,1.919286
2038.500000,0.440742
2038.550049,-0.967622
2038.599976,-2.867666
2038.650024,-5.791930
2038.699951,-9.765224
2038.750000,-14.215712
2038.800049,-18.351713
2038.849976,-21.660328
2038.900024,-23.958637
2038.949951,-25.099833
2039.000000,-24.821373
2039.050049,-23.001230
2039.099976,-19.794924
2039.150024,-15.443365
2039.199951,-9.989126
2039.250000,-3.419585
2039.300049,3.921439
2039.349976,11.216006
2039.400024,17.398956
2039.449951,21.417358
2039.500000,22.521393
2039.550049,20.413982
2039.599976,15.414061
2039.650024,8.444764
2039.699951,0.854336
2039.750000,-5.907407
2039.800049,-10.536692
2039.849976,-12.276657
2039.900024,-11.277548
2039.949951,-8.482702
2040.000000,-4.960496
2040.050049,-1.294252
2040.099976,2.425832
2040.150024,6.058353
2040.199951,9.165669
2040.250000,11.190484
2040.300049,11.900617
2040.349976,11.395822
2040.400024,9.824321
2040.449951,7.211835
2040.500000,3.552731
2040.550049,-0.894991
2040.599976,-5.502027
2040.650024,-9.555829
2040.699951,-12.484597
2040.750000,-13.871421
2040.800049,-13.420705
2040.849976,-11.112177
2040.900024,-7.543691
2040.949951,-3.847422
2041.000000,-1.132676
2041.050049,-0.044751
2041.099976,-0.602762
2041.150024,-2.222083
2041.199951,-3.930466
2041.250000,-4.846045
2041.300049,-4.431084
2041.349976,-2.505279
2041.400024,0.648235
2041.449951,4.313638
2041.500000,7.539749
2041.550049,9.408669
2041.599976,9.270183
2041.650024,7.034959
2041.699951,3.313978
2041.750000,-0.925570
2041.800049,-4.814049
2041.849976,-7.640565
2041.900024,-8.764173
2041.949951,-7.842748
2042.000000,-5.030035
2042.050049,-0.817100
2042.099976,4.344218
2042.150024,10.187478
2042.199951,16.422642
2042.250000,22.237225
2042.300049,26.102287
2042.349976,26.322853
2042.400024,21.927284
2042.449951,13.099896
2042.500000,1.061453
2042.550049,-12.177084
2042.599976,-24.197762
2042.650024,-32.752110
2042.699951,-36.319160
2042.750000,-34.566277
2042.800049,-28.433489
2042.849976,-19.784492
2042.900024,-10.721876
2042.949951,-2.798078
2043.000000,3.272978
2043.050049,7.518515
2043.099976,10.168176
2043.150024,11.347853
2043.199951,11.109732
2043.250000,9.580523
2043.300049,7.114028
2043.349976,4.336289
2043.400024,1.997759
2043.449951,0.672555
2043.500000,0.509924
2043.550049,1.280104
2043.599976,2.635677
2043.650024,4.229953
2043.699951,5.721385
2043.750000,6.735414
2043.800049,6.907115
2043.849976,6.094157
2043.900024,4.486940
2043.949951,2.550629
2044.000000,0.822556
2044.050049,-0.296157
2044.099976,-0.661395
2044.150024,-0.505859
2044.199951,-0.360909
2044.250000,-0.678691
2044.300049,-1.585969
2044.349976,-2.802264
2044.400024,-4.014944
2044.449951,-5.285252
2044.500000,-7.055863
2044.550049,-9.660447
2044.599976,-12.900050
2044.650024,-15.989415
2044.699951,-17.962730
2044.750000,-18.060089
2044.800049,-15.884654
2044.849976,-11.323090
2044.900024,-4.604215
2044.949951,3.668696
2045.000000,12.547212
2045.050049,20.856468
2045.099976,27.362495
2045.150024,31.007748
2045.199951,30.968636
2045.250000,26.828253
2045.300049,18.687912
2045.349976,7.429035
2045.400024,-5.152895
2045.449951,-16.653440
2045.500000,-24.795198
2045.550049,-28.166691
2045.599976,-26.391758
2045.650024,-20.031776
2045.699951,-10.309501
2045.750000,1.178760
2045.800049,12.534174
2045.849976,21.551058
2045.900024,26.342829
2045.949951,26.087543
2046.000000,21.208008
2046.050049,13.003982
2046.099976,3.182878
2046.150024,-6.516678
2046.199951,-14.463354
2046.250000,-19.375038
2046.300049,-20.634220
2046.349976,-18.440828
2046.400024,-13.661175
2046.449951,-7.625632
2046.500000,-1.762954
2046.550049,2.723988
2046.599976,5.072834
2046.650024,5.318158
2046.699951,4.267203
2046.750000,3.066054
2046.800049,2.569202
2046.849976,3.076898
2046.900024,4.289126
2046.949951,5.520805
2047.000000,6.082324
2047.050049,5.554432
2047.099976,3.842505
2047.150024,1.122037
2047.199951,-2.066702
2047.250000,-4.886136
2047.300049,-6.416430
2047.349976,-5.922447
2047.400024,-3.074120
2047.449951,1.881080
2047.500000,8.105466
2047.550049,14.355399
2047.599976,19.191267
2047.650024,21.211773
2047.699951,19.612301
2047.750000,14.670019
2047.800049,7.704492
2047.849976,0.483195
2047.900024,-5.565688
2047.949951,-9.799747
2048.000000,-12.310346
2048.050049,-13.751563
