time,pulse
2005.000000,0.000000
2005.050049,0.007513
2005.099976,0.004484
2005.150024,0.013214
2005.199951,0.011368
2005.250000,0.014691
2005.300049,0.018228
2005.349976,0.024062
2005.400024,0.020046
2005.449951,0.020123
2005.500000,0.018475
2005.550049,0.021633
2005.599976,0.018329
2005.650024,0.021669
2005.699951,0.027441
2005.750000,0.021730
2005.800049,0.027719
2005.849976,0.032864
2005.900024,0.032300
2005.949951,0.049146
2006.000000,0.049685
2006.050049,0.050657
2006.099976,0.061110
2006.150024,0.070873
2006.199951,0.066695
2006.250000,0.073428
2006.300049,0.073715
2006.349976,0.073459
2006.400024,0.062920
2006.449951,0.062711
2006.500000,0.062970
2006.550049,0.056532
2006.599976,0.053429
2006.650024,0.045660
2006.699951,0.037823
2006.750000,0.027756
2006.800049,0.021629
2006.849976,0.027939
2006.900024,0.023077
2006.949951,0.020510
2007.000000,0.024684
2007.050049,0.027081
2007.099976,0.038866
2007.150024,0.041755
2007.199951,0.061882
2007.250000,0.083695
2007.300049,0.089299
2007.349976,0.116396
2007.400024,0.136987
2007.449951,0.159695
2007.500000,0.168358
2007.550049,0.183624
2007.599976,0.208339
2007.650024,0.221622
2007.699951,0.224437
2007.750000,0.228022
2007.800049,0.234592
2007.849976,0.230885
2007.900024,0.222120
2007.949951,0.219224
2008.000000,0.202179
2008.050049,0.193363
2008.099976,0.181169
2008.150024,0.164948
2008.199951,0.152975
2008.250000,0.137538
2008.300049,0.128060
2008.349976,0.123672
2008.400024,0.111208
2008.449951,0.118951
2008.500000,0.112604
2008.550049,0.117165
2008.599976,0.125783
2008.650024,0.121106
2008.699951,0.139531
2008.750000,0.139767
2008.800049,0.155148
2008.849976,0.164575
2008.900024,0.176172
2008.949951,0.189147
2009.000000,0.178075
2009.050049,0.186375
2009.099976,0.194807
2009.150024,0.194084
2009.199951,0.197221
2009.250000,0.201420
2009.300049,0.203773
2009.349976,0.205921
2009.400024,0.210664
2009.449951,0.210569
2009.500000,0.222636
2009.550049,0.225937
2009.599976,0.231587
2009.650024,0.251193
2009.699951,0.247728
2009.750000,0.261836
2009.800049,0.269534
2009.849976,0.274431
2009.900024,0.278176
2009.949951,0.274819
2010.000000,0.272401
2010.050049,0.266981
2010.099976,0.258830
2010.150024,0.250911
2010.199951,0.234150
2010.250000,0.220592
2010.300049,0.205878
2010.349976,0.192614
2010.400024,0.179018
2010.449951,0.174586
2010.500000,0.173824
2010.550049,0.173888
2010.599976,0.177257
2010.650024,0.184192
2010.699951,0.201055
2010.750000,0.213166
2010.800049,0.229643
2010.849976,0.247658
2010.900024,0.264674
2010.949951,0.276464
2011.000000,0.287086
2011.050049,0.291171
2011.099976,0.294194
2011.150024,0.299873
2011.199951,0.298336
2011.250000,0.288075
2011.300049,0.286073
2011.349976,0.273399
2011.400024,0.270211
2011.449951,0.265668
2011.500000,0.250980
2011.550049,0.247922
2011.599976,0.247345
2011.650024,0.247968
2011.699951,0.265707
2011.750000,0.267429
2011.800049,0.273422
2011.849976,0.286041
2011.900024,0.307435
2011.949951,0.333749
2012.000000,0.345648
2012.050049,0.355647
2012.099976,0.374340
2012.150024,0.394009
2012.199951,0.401150
2012.250000,0.418878
2012.300049,0.414936
2012.349976,0.417921
2012.400024,0.416315
2012.449951,0.414040
2012.500000,0.402187
2012.550049,0.396410
2012.599976,0.383527
2012.650024,0.374962
2012.699951,0.370448
2012.750000,0.355695
2012.800049,0.337914
2012.849976,0.340575
2012.900024,0.333759
2012.949951,0.336002
2013.000000,0.340761
2013.050049,0.337367
2013.099976,0.347295
2013.150024,0.352762
2013.199951,0.362878
2013.250000,0.366527
2013.300049,0.375587
2013.349976,0.382400
2013.400024,0.382981
2013.449951,0.396651
2013.500000,0.406828
2013.550049,0.397022
2013.599976,0.405373
2013.650024,0.418230
2013.699951,0.415019
2013.750000,0.419126
2013.800049,0.414810
2013.849976,0.405152
2013.900024,0.408223
2013.949951,0.405281
2014.000000,0.384149
2014.050049,0.375340
2014.099976,0.363541
2014.150024,0.347253
2014.199951,0.334933
2014.250000,0.328886
2014.300049,0.317106
2014.349976,0.302274
2014.400024,0.293398
2014.449951,0.293174
2014.500000,0.288062
2014.550049,0.292606
2014.599976,0.291871
2014.650024,0.293320
2014.699951,0.305013
2014.750000,0.312556
2014.800049,0.309762
2014.849976,0.318987
2014.900024,0.327965
2014.949951,0.327197
2015.000000,0.320457
2015.050049,0.326151
2015.099976,0.315680
2015.150024,0.323690
2015.199951,0.326822
2015.250000,0.317651
2015.300049,0.325385
2015.349976,0.333900
2015.400024,0.325854
2015.449951,0.317979
2015.500000,0.328553
2015.550049,0.330280
2015.599976,0.322335
2015.650024,0.310688
2015.699951,0.311912
2015.750000,0.295499
2015.800049,0.291537
2015.849976,0.293717
2015.900024,0.276324
2015.949951,0.256982
2016.000000,0.252940
2016.050049,0.251180
2016.099976,0.238520
2016.150024,0.241642
2016.199951,0.237045
2016.250000,0.230029
2016.300049,0.222468
2016.349976,0.225104
2016.400024,0.222795
2016.449951,0.228360
2016.500000,0.242337
2016.550049,0.253246
2016.599976,0.265430
2016.650024,0.274916
2016.699951,0.287895
2016.750000,0.299896
2016.800049,0.316077
2016.849976,0.329883
2016.900024,0.334734
2016.949951,0.342120
2017.000000,0.353444
2017.050049,0.354797
2017.099976,0.344807
2017.150024,0.341336
2017.199951,0.342673
2017.250000,0.339262
2017.300049,0.321758
2017.349976,0.312070
2017.400024,0.298511
2017.449951,0.279696
2017.500000,0.267557
2017.550049,0.252505
2017.599976,0.222452
2017.650024,0.207973
2017.699951,0.191657
2017.750000,0.174694
2017.800049,0.153915
2017.849976,0.132188
2017.900024,0.124046
2017.949951,0.115407
2018.000000,0.103563
2018.050049,0.096735
2018.099976,0.099337
2018.150024,0.103496
2018.199951,0.104277
2018.250000,0.109763
2018.300049,0.115264
2018.349976,0.119706
2018.400024,0.130167
2018.449951,0.132611
2018.500000,0.133405
2018.550049,0.135326
2018.599976,0.128966
2018.650024,0.127715
2018.699951,0.125063
2018.750000,0.112866
2018.800049,0.105032
2018.849976,0.106506
2018.900024,0.090745
2018.949951,0.090686
2019.000000,0.078573
2019.050049,0.068954
2019.099976,0.072323
2019.150024,0.074547
2019.199951,0.075610
2019.250000,0.076414
2019.300049,0.074187
2019.349976,0.076283
2019.400024,0.076168
2019.449951,0.069844
2019.500000,0.064651
2019.550049,0.060139
2019.599976,0.050845
2019.650024,0.043480
2019.699951,0.034100
2019.750000,0.022475
2019.800049,0.009889
2019.849976,-0.001809
2019.900024,-0.012983
2019.949951,-0.024590
2020.000000,-0.027395
2020.050049,-0.027003
2020.099976,-0.026988
2020.150024,-0.027466
2020.199951,-0.022939
2020.250000,-0.016437
2020.300049,-0.009135
2020.349976,0.005038
2020.400024,0.012401
2020.449951,0.021593
2020.500000,0.040181
2020.550049,0.045697
2020.599976,0.052376
2020.650024,0.065740
2020.699951,0.061750
2020.750000,0.069318
2020.800049,0.075896
2020.849976,0.077369
2020.900024,0.078071
2020.949951,0.075870
2021.000000,0.082784
2021.050049,0.092928
2021.099976,0.104273
2021.150024,0.115665
2021.199951,0.122449
2021.250000,0.141277
2021.300049,0.158820
2021.349976,0.171105
2021.400024,0.186105
2021.449951,0.202636
2021.500000,0.209311
2021.550049,0.214545
2021.599976,0.227297
2021.650024,0.233257
2021.699951,0.238755
2021.750000,0.240919
2021.800049,0.239527
2021.849976,0.236572
2021.900024,0.229474
2021.949951,0.230256
2022.000000,0.234776
2022.050049,0.233338
2022.099976,0.238104
2022.150024,0.248991
2022.199951,0.255914
2022.250000,0.259972
2022.300049,0.265484
2022.349976,0.268008
2022.400024,0.275497
2022.449951,0.282573
2022.500000,0.283845
2022.550049,0.287232
2022.599976,0.287796
2022.650024,0.281537
2022.699951,0.288565
2022.750000,0.304021
2022.800049,0.322231
2022.849976,0.333733
2022.900024,0.350311
2022.949951,0.363931
2023.000000,0.371445
2023.050049,0.384180
2023.099976,0.391330
2023.150024,0.392760
2023.199951,0.395531
2023.250000,0.404117
2023.300049,0.408638
2023.349976,0.422323
2023.400024,0.438940
2023.449951,0.455841
2023.500000,0.486337
2023.550049,0.510286
2023.599976,0.547735
2023.650024,0.598406
2023.699951,0.639326
2023.750000,0.677221
2023.800049,0.720106
2023.849976,0.765249
2023.900024,0.808779
2023.949951,0.860878
2024.000000,0.925314
2024.050049,0.983887
2024.099976,1.034951
2024.150024,1.069952
2024.199951,1.067900
2024.250000,1.001115
2024.300049,0.844418
2024.349976,0.546525
2024.400024,0.068877
2024.449951,-0.591451
2024.500000,-1.432177
2024.550049,-2.371348
2024.599976,-3.276515
2024.650024,-3.983073
2024.699951,-4.326358
2024.750000,-4.205616
2024.800049,-3.582485
2024.849976,-2.541860
2024.900024,-1.239921
2024.949951,0.144913
2025.000000,1.445296
2025.050049,2.505967
2025.099976,3.232450
2025.150024,3.591980
2025.199951,3.613165
2025.250000,3.374419
2025.300049,2.956095
2025.349976,2.449109
2025.400024,1.926640
2025.449951,1.431309
2025.500000,1.000870
2025.550049,0.678939
2025.599976,0.491640
2025.650024,0.420395
2025.699951,0.433273
2025.750000,0.507909
2025.800049,0.590073
2025.849976,0.655833
2025.900024,0.655684
2025.949951,0.591653
2026.000000,0.480601
2026.050049,0.318174
2026.099976,0.156916
2026.150024,0.062897
2026.199951,0.077380
2026.250000,0.235805
2026.300049,0.530830
2026.349976,0.923308
2026.400024,1.351936
2026.449951,1.756045
2026.500000,2.078907
2026.550049,2.243474
2026.599976,2.235109
2026.650024,2.084177
2026.699951,1.828865
2026.750000,1.555785
2026.800049,1.351625
2026.849976,1.238400
2026.900024,1.234228
2026.949951,1.326362
2027.000000,1.453377
2027.050049,1.567114
2027.099976,1.643644
2027.150024,1.658540
2027.199951,1.598124
2027.250000,1.469301
2027.300049,1.314545
2027.349976,1.166834
2027.400024,1.070636
2027.449951,1.080471
2027.500000,1.200487
2027.550049,1.419707
2027.599976,1.709196
2027.650024,2.027853
2027.699951,2.339031
2027.750000,2.591812
2027.800049,2.768457
2027.849976,2.888739
2027.900024,2.960964
2027.949951,3.005625
2028.000000,3.061404
2028.050049,3.137290
2028.099976,3.219682
2028.150024,3.310315
2028.199951,3.396497
2028.250000,3.462199
2028.300049,3.502755
2028.349976,3.483353
2028.400024,3.404020
2028.449951,3.290622
2028.500000,3.167112
2028.550049,3.068558
2028.599976,3.041427
2028.650024,3.094940
2028.699951,3.241765
2028.750000,3.491831
2028.800049,3.807334
2028.849976,4.154538
2028.900024,4.484536
2028.949951,4.764891
2029.000000,4.979294
2029.050049,5.109865
2029.099976,5.176493
2029.150024,5.181824
2029.199951,5.134542
2029.250000,5.069930
2029.300049,4.995580
2029.349976,4.903015
2029.400024,4.823456
2029.449951,4.789666
2029.500000,4.815138
2029.550049,4.874780
2029.599976,4.969274
2029.650024,5.089610
2029.699951,5.166646
2029.750000,5.178554
2029.800049,5.128032
2029.849976,5.008849
2029.900024,4.834924
2029.949951,4.628350
2030.000000,4.370782
2030.050049,4.043483
2030.099976,3.656820
2030.150024,3.230402
2030.199951,2.783164
2030.250000,2.326373
2030.300049,1.862664
2030.349976,1.400639
2030.400024,0.938499
2030.449951,0.439909
2030.500000,-0.112976
2030.550049,-0.722373
2030.599976,-1.422496
2030.650024,-2.194734
2030.699951,-3.045731
2030.750000,-3.976960
2030.800049,-4.976723
2030.849976,-6.012749
2030.900024,-7.023870
2030.949951,-7.937434
2031.000000,-8.685427
2031.050049,-9.196700
2031.099976,-9.443254
2031.150024,-9.449716
2031.199951,-9.267699
2031.250000,-9.000584
2031.300049,-8.775805
2031.349976,-8.667879
2031.400024,-8.711243
2031.449951,-8.965709
2031.500000,-9.421539
2031.550049,-10.020327
2031.599976,-10.704563
2031.650024,-11.354137
2031.699951,-11.809925
2031.750000,-11.968069
2031.800049,-11.753985
2031.849976,-11.138211
2031.900024,-10.156796
2031.949951,-8.858408
2032.000000,-7.337495
2032.050049,-5.668699
2032.099976,-3.918327
2032.150024,-2.126713
2032.199951,-0.295238
2032.250000,1.603476
2032.300049,3.587952
2032.349976,5.579381
2032.400024,7.413831
2032.449951,8.702845
2032.500000,8.722105
2032.550049,6.351032
2032.599976,-0.007694
2032.650024,-12.459841
