time,pulse
2005.000000,0.000000
2005.050049,-0.001197
2005.099976,0.013512
2005.150024,0.011971
2005.199951,0.016096
2005.250000,0.031649
2005.300049,0.030169
2005.349976,0.042936
2005.400024,0.038329
2005.449951,0.051234
2005.500000,0.047583
2005.550049,0.058248
2005.599976,0.056603
2005.650024,0.059094
2005.699951,0.068462
2005.750000,0.064951
2005.800049,0.068346
2005.849976,0.079844
2005.900024,0.071511
2005.949951,0.073682
2006.000000,0.087234
2006.050049,0.078835
2006.099976,0.086122
2006.150024,0.090299
2006.199951,0.093209
2006.250000,0.091396
2006.300049,0.099113
2006.349976,0.101825
2006.400024,0.089243
2006.449951,0.094344
2006.500000,0.098804
2006.550049,0.088970
2006.599976,0.082790
2006.650024,0.087766
2006.699951,0.071806
2006.750000,0.065678
2006.800049,0.054467
2006.849976,0.040471
2006.900024,0.025492
2006.949951,0.023663
2007.000000,0.010372
2007.050049,-0.004936
2007.099976,-0.018356
2007.150024,-0.027917
2007.199951,-0.044685
2007.250000,-0.056635
2007.300049,-0.059058
2007.349976,-0.077323
2007.400024,-0.089260
2007.449951,-0.099307
2007.500000,-0.112811
2007.550049,-0.122309
2007.599976,-0.128181
2007.650024,-0.143465
2007.699951,-0.152565
2007.750000,-0.156825
2007.800049,-0.173485
2007.849976,-0.179046
2007.900024,-0.187480
2007.949951,-0.195402
2008.000000,-0.197646
2008.050049,-0.206333
2008.099976,-0.213742
2008.150024,-0.218159
2008.199951,-0.216775
2008.250000,-0.236059
2008.300049,-0.230608
2008.349976,-0.244469
2008.400024,-0.249474
2008.449951,-0.260596
2008.500000,-0.266564
2008.550049,-0.266456
2008.599976,-0.274330
2008.650024,-0.284305
2008.699951,-0.300245
2008.750000,-0.296114
2008.800049,-0.312681
2008.849976,-0.325282
2008.900024,-0.329005
2008.949951,-0.335895
2009.000000,-0.343481
2009.050049,-0.360925
2009.099976,-0.365704
2009.150024,-0.365402
2009.199951,-0.371092
2009.250000,-0.385252
2009.300049,-0.390887
2009.349976,-0.391775
2009.400024,-0.401397
2009.449951,-0.413838
2009.500000,-0.413383
2009.550049,-0.421732
2009.599976,-0.421038
2009.650024,-0.436860
2009.699951,-0.443929
2009.750000,-0.436199
2009.800049,-0.451111
2009.849976,-0.460476
2009.900024,-0.461309
2009.949951,-0.463823
2010.000000,-0.466431
2010.050049,-0.471228
2010.099976,-0.483485
2010.150024,-0.472644
2010.199951,-0.473892
2010.250000,-0.478906
2010.300049,-0.467357
2010.349976,-0.476318
2010.400024,-0.473795
2010.449951,-0.462031
2010.500000,-0.472292
2010.550049,-0.461553
2010.599976,-0.453344
2010.650024,-0.459765
2010.699951,-0.458021
2010.750000,-0.455073
2010.800049,-0.456240
2010.849976,-0.449413
2010.900024,-0.452427
2010.949951,-0.458200
2011.000000,-0.455347
2011.050049,-0.459263
2011.099976,-0.465092
2011.150024,-0.473097
2011.199951,-0.479965
2011.250000,-0.488462
2011.300049,-0.505027
2011.349976,-0.517237
2011.400024,-0.535295
2011.449951,-0.544848
2011.500000,-0.562086
2011.550049,-0.585082
2011.599976,-0.600502
2011.650024,-0.614287
2011.699951,-0.634703
2011.750000,-0.645448
2011.800049,-0.672017
2011.849976,-0.691569
2011.900024,-0.700623
2011.949951,-0.717738
2012.000000,-0.736677
2012.050049,-0.738231
2012.099976,-0.750540
2012.150024,-0.761784
2012.199951,-0.768470
2012.250000,-0.775586
2012.300049,-0.780479
2012.349976,-0.784971
2012.400024,-0.792016
2012.449951,-0.795430
2012.500000,-0.800128
2012.550049,-0.796838
2012.599976,-0.801447
2012.650024,-0.808475
2012.699951,-0.812230
2012.750000,-0.807005
2012.800049,-0.805764
2012.849976,-0.807429
2012.900024,-0.807214
2012.949951,-0.801086
2013.000000,-0.790370
2013.050049,-0.789849
2013.099976,-0.782623
2013.150024,-0.782301
2013.199951,-0.771197
2013.250000,-0.762344
2013.300049,-0.764782
2013.349976,-0.757659
2013.400024,-0.749911
2013.449951,-0.741006
2013.500000,-0.731211
2013.550049,-0.733540
2013.599976,-0.728536
2013.650024,-0.718620
2013.699951,-0.705418
2013.750000,-0.702742
2013.800049,-0.703288
2013.849976,-0.700895
2013.900024,-0.694353
2013.949951,-0.678105
2014.000000,-0.673547
2014.050049,-0.680415
2014.099976,-0.673107
2014.150024,-0.665506
2014.199951,-0.656100
2014.250000,-0.653700
2014.300049,-0.644244
2014.349976,-0.640760
2014.400024,-0.628122
2014.449951,-0.613543
2014.500000,-0.611399
2014.550049,-0.608364
2014.599976,-0.587830
2014.650024,-0.575981
2014.699951,-0.569979
2014.750000,-0.561049
2014.800049,-0.554571
2014.849976,-0.543895
2014.900024,-0.534142
2014.949951,-0.529158
2015.000000,-0.519088
2015.050049,-0.515800
2015.099976,-0.512256
2015.150024,-0.497728
2015.199951,-0.485189
2015.250000,-0.486004
2015.300049,-0.487225
2015.349976,-0.477561
2015.400024,-0.465104
2015.449951,-0.459830
2015.500000,-0.463396
2015.550049,-0.459469
2015.599976,-0.449955
2015.650024,-0.444038
2015.699951,-0.443528
2015.750000,-0.444824
2015.800049,-0.443048
2015.849976,-0.436160
2015.900024,-0.433937
2015.949951,-0.435805
2016.000000,-0.439818
2016.050049,-0.440012
2016.099976,-0.436999
2016.150024,-0.431177
2016.199951,-0.440186
2016.250000,-0.440345
2016.300049,-0.432409
