time,pulse
2005.000000,0.000000
2005.050049,-0.013354
2005.099976,-0.010574
2005.150024,-0.006593
2005.199951,-0.015009
2005.250000,-0.013721
2005.300049,-0.005519
2005.349976,-0.006656
2005.400024,-0.004498
2005.449951,0.001956
2005.500000,0.001710
2005.550049,0.005825
2005.599976,0.013056
2005.650024,0.004852
2005.699951,0.016445
2005.750000,0.017512
2005.800049,0.020303
2005.849976,0.029770
2005.900024,0.023557
2005.949951,0.031360
2006.000000,0.031956
2006.050049,0.036720
2006.099976,0.043468
2006.150024,0.043330
2006.199951,0.045760
2006.250000,0.049771
2006.300049,0.056272
2006.349976,0.056579
2006.400024,0.054992
2006.449951,0.059314
2006.500000,0.055410
2006.550049,0.051060
2006.599976,0.043204
2006.650024,0.037350
2006.699951,0.020371
2006.750000,0.022069
2006.800049,0.004058
2006.849976,-0.013860
2006.900024,-0.034472
2006.949951,-0.042773
2007.000000,-0.058826
2007.050049,-0.088595
2007.099976,-0.093976
2007.150024,-0.114008
2007.199951,-0.127584
2007.250000,-0.145001
2007.300049,-0.161726
2007.349976,-0.167715
2007.400024,-0.186079
2007.449951,-0.193948
2007.500000,-0.201108
2007.550049,-0.207752
2007.599976,-0.231785
2007.650024,-0.230455
2007.699951,-0.225723
2007.750000,-0.230505
2007.800049,-0.228154
2007.849976,-0.229939
2007.900024,-0.228101
2007.949951,-0.236039
2008.000000,-0.225349
2008.050049,-0.229047
2008.099976,-0.224577
2008.150024,-0.224001
2008.199951,-0.234760
2008.250000,-0.226440
2008.300049,-0.231085
2008.349976,-0.234856
2008.400024,-0.239023
2008.449951,-0.235132
2008.500000,-0.235835
2008.550049,-0.239105
2008.599976,-0.237481
2008.650024,-0.232017
2008.699951,-0.230573
2008.750000,-0.224432
2008.800049,-0.215986
2008.849976,-0.205897
2008.900024,-0.204754
2008.949951,-0.195207
2009.000000,-0.196615
2009.050049,-0.184357
2009.099976,-0.179588
2009.150024,-0.184164
2009.199951,-0.181164
2009.250000,-0.183665
2009.300049,-0.184888
2009.349976,-0.187725
2009.400024,-0.188863
2009.449951,-0.192041
2009.500000,-0.198690
2009.550049,-0.196758
2009.599976,-0.202306
2009.650024,-0.209962
2009.699951,-0.202782
2009.750000,-0.203525
2009.800049,-0.205766
2009.849976,-0.201837
2009.900024,-0.197215
2009.949951,-0.187404
2010.000000,-0.178603
2010.050049,-0.175704
2010.099976,-0.167124
2010.150024,-0.149670
2010.199951,-0.138963
2010.250000,-0.116776
2010.300049,-0.113712
2010.349976,-0.093008
2010.400024,-0.066116
2010.449951,-0.053721
2010.500000,-0.040845
2010.550049,-0.025258
2010.599976,-0.004990
2010.650024,0.013685
2010.699951,0.026194
2010.750000,0.033691
2010.800049,0.051770
2010.849976,0.061156
2010.900024,0.062013
2010.949951,0.068576
2011.000000,0.064046
2011.050049,0.049899
2011.099976,0.043533
2011.150024,0.028475
2011.199951,0.007893
2011.250000,-0.011600
2011.300049,-0.038332
2011.349976,-0.055659
2011.400024,-0.088796
2011.449951,-0.103680
2011.500000,-0.130455
2011.550049,-0.151333
2011.599976,-0.168896
2011.650024,-0.178477
2011.699951,-0.182571
2011.750000,-0.195377
2011.800049,-0.191827
2011.849976,-0.192885
2011.900024,-0.189774
2011.949951,-0.180042
2012.000000,-0.165876
2012.050049,-0.147871
2012.099976,-0.138565
2012.150024,-0.131200
2012.199951,-0.109018
2012.250000,-0.089351
2012.300049,-0.082237
2012.349976,-0.068634
2012.400024,-0.048041
2012.449951,-0.034449
2012.500000,-0.009037
2012.550049,-0.004579
2012.599976,0.010048
2012.650024,0.024939
2012.699951,0.038430
2012.750000,0.050698
2012.800049,0.060155
2012.849976,0.058072
2012.900024,0.074174
2012.949951,0.074626
2013.000000,0.076078
2013.050049,0.073983
2013.099976,0.081670
2013.150024,0.073849
2013.199951,0.069671
2013.250000,0.057796
2013.300049,0.042935
2013.349976,0.035844
2013.400024,0.028012
2013.449951,0.016386
2013.500000,-0.000867
2013.550049,-0.014915
2013.599976,-0.025823
2013.650024,-0.033681
2013.699951,-0.039379
2013.750000,-0.044311
2013.800049,-0.050450
2013.849976,-0.046722
2013.900024,-0.040491
2013.949951,-0.041683
2014.000000,-0.030913
2014.050049,-0.018033
2014.099976,-0.015834
2014.150024,-0.004220
2014.199951,0.003930
2014.250000,0.005925
2014.300049,0.009542
2014.349976,0.027227
2014.400024,0.024708
2014.449951,0.036744
2014.500000,0.045068
2014.550049,0.043297
2014.599976,0.048598
2014.650024,0.062517
2014.699951,0.068640
2014.750000,0.070361
2014.800049,0.077229
2014.849976,0.088174
2014.900024,0.083477
2014.949951,0.094295
2015.000000,0.096932
2015.050049,0.094362
2015.099976,0.102142
2015.150024,0.096591
2015.199951,0.108482
2015.250000,0.116302
2015.300049,0.118101
2015.349976,0.123103
2015.400024,0.127887
2015.449951,0.129897
2015.500000,0.133133
2015.550049,0.139139
2015.599976,0.126541
2015.650024,0.116872
2015.699951,0.117131
2015.750000,0.107517
2015.800049,0.085320
2015.849976,0.075638
2015.900024,0.052419
2015.949951,0.035726
2016.000000,0.016579
2016.050049,-0.003624
2016.099976,-0.018274
2016.150024,-0.029468
2016.199951,-0.041931
2016.250000,-0.049256
2016.300049,-0.049016
2016.349976,-0.040306
2016.400024,-0.032527
2016.449951,-0.031729
2016.500000,-0.013729
