time,pulse
2005.000000,0.000000
2005.050049,0.012106
2005.099976,0.010312
2005.150024,0.012104
2005.199951,0.002921
2005.250000,0.004876
2005.300049,0.004807
2005.349976,0.003599
2005.400024,-0.002513
2005.449951,-0.010612
2005.500000,-0.003597
2005.550049,-0.018597
2005.599976,-0.025784
2005.650024,-0.023495
2005.699951,-0.027768
2005.750000,-0.037617
2005.800049,-0.042267
2005.849976,-0.042319
2005.900024,-0.047720
2005.949951,-0.058241
2006.000000,-0.049632
2006.050049,-0.047386
2006.099976,-0.038946
2006.150024,-0.035370
2006.199951,-0.023528
2006.250000,-0.022284
2006.300049,-0.014282
2006.349976,-0.002409
2006.400024,-0.002087
2006.449951,0.013709
2006.500000,0.004489
2006.550049,0.009276
2006.599976,0.011541
2006.650024,0.009420
2006.699951,0.012349
2006.750000,-0.002020
2006.800049,0.002444
2006.849976,-0.015807
2006.900024,-0.016918
2006.949951,-0.036197
2007.000000,-0.042808
2007.050049,-0.059435
2007.099976,-0.069916
2007.150024,-0.078386
2007.199951,-0.100328
2007.250000,-0.110860
2007.300049,-0.123148
2007.349976,-0.139857
2007.400024,-0.154444
2007.449951,-0.159254
2007.500000,-0.174075
2007.550049,-0.191997
2007.599976,-0.189352
2007.650024,-0.202451
2007.699951,-0.204468
2007.750000,-0.204295
2007.800049,-0.203462
2007.849976,-0.208145
2007.900024,-0.203533
2007.949951,-0.199982
2008.000000,-0.196822
2008.050049,-0.188577
2008.099976,-0.193957
2008.150024,-0.189036
2008.199951,-0.191447
2008.250000,-0.197449
2008.300049,-0.188678
2008.349976,-0.194382
2008.400024,-0.204115
2008.449951,-0.203751
2008.500000,-0.208186
2008.550049,-0.212034
2008.599976,-0.217245
2008.650024,-0.226374
2008.699951,-0.227747
2008.750000,-0.228267
2008.800049,-0.225929
2008.849976,-0.231223
2008.900024,-0.234706
2008.949951,-0.236706
2009.000000,-0.238902
2009.050049,-0.245634
2009.099976,-0.246748
2009.150024,-0.249829
2009.199951,-0.260279
2009.250000,-0.261310
