time,pulse
2005.000000,0.000000
2005.050049,0.015587
2005.099976,0.009803
2005.150024,0.025052
2005.199951,0.019393
2005.250000,0.038097
2005.300049,0.036372
2005.349976,0.042247
2005.400024,0.045473
2005.449951,0.037460
2005.500000,0.036684
2005.550049,0.029802
2005.599976,0.027711
2005.650024,0.011391
2005.699951,0.007240
2005.750000,-0.014538
2005.800049,-0.020371
2005.849976,-0.043734
2005.900024,-0.049524
2005.949951,-0.056127
2006.000000,-0.064784
2006.050049,-0.073148
2006.099976,-0.072477
2006.150024,-0.072410
2006.199951,-0.080093
2006.250000,-0.075076
2006.300049,-0.076537
2006.349976,-0.075509
2006.400024,-0.066488
2006.449951,-0.075941
2006.500000,-0.074998
2006.550049,-0.089143
2006.599976,-0.074436
2006.650024,-0.083610
2006.699951,-0.084694
2006.750000,-0.096800
2006.800049,-0.091091
2006.849976,-0.105541
2006.900024,-0.111241
2006.949951,-0.111076
2007.000000,-0.117866
2007.050049,-0.118707
2007.099976,-0.127419
2007.150024,-0.128371
2007.199951,-0.135703
2007.250000,-0.137102
2007.300049,-0.147884
2007.349976,-0.137070
2007.400024,-0.153818
2007.449951,-0.151600
2007.500000,-0.168075
2007.550049,-0.174749
2007.599976,-0.177108
2007.650024,-0.183650
2007.699951,-0.194517
2007.750000,-0.204185
2007.800049,-0.203558
2007.849976,-0.206481
2007.900024,-0.209299
2007.949951,-0.211089
2008.000000,-0.199741
2008.050049,-0.204258
2008.099976,-0.193507
2008.150024,-0.189533
2008.199951,-0.170808
2008.250000,-0.162003
2008.300049,-0.165558
2008.349976,-0.142195
2008.400024,-0.139669
2008.449951,-0.133047
2008.500000,-0.118752
2008.550049,-0.116405
2008.599976,-0.091306
2008.650024,-0.089346
2008.699951,-0.082185
2008.750000,-0.067022
2008.800049,-0.057335
2008.849976,-0.040741
2008.900024,-0.040401
2008.949951,-0.027083
2009.000000,-0.013594
2009.050049,-0.015033
2009.099976,0.004635
2009.150024,0.012108
2009.199951,0.017786
2009.250000,0.033032
2009.300049,0.035749
2009.349976,0.055170
2009.400024,0.055084
2009.449951,0.052827
2009.500000,0.069644
2009.550049,0.073234
2009.599976,0.082225
2009.650024,0.084155
2009.699951,0.093684
2009.750000,0.096587
2009.800049,0.098286
2009.849976,0.095369
2009.900024,0.101241
2009.949951,0.106847
2010.000000,0.106567
2010.050049,0.109470
2010.099976,0.108975
2010.150024,0.124201
2010.199951,0.117760
2010.250000,0.128619
2010.300049,0.130543
2010.349976,0.131305
2010.400024,0.131247
2010.449951,0.139011
2010.500000,0.134940
2010.550049,0.135928
2010.599976,0.135238
2010.650024,0.134167
2010.699951,0.134297
2010.750000,0.131395
2010.800049,0.132767
2010.849976,0.135678
2010.900024,0.130601
2010.949951,0.136320
2011.000000,0.139514
2011.050049,0.132047
2011.099976,0.137286
2011.150024,0.132496
2011.199951,0.120033
2011.250000,0.111021
2011.300049,0.102151
2011.349976,0.082358
2011.400024,0.065150
2011.449951,0.045287
2011.500000,0.019356
2011.550049,-0.002039
2011.599976,-0.024943
2011.650024,-0.051550
2011.699951,-0.075084
2011.750000,-0.091676
2011.800049,-0.125436
2011.849976,-0.137558
2011.900024,-0.157351
2011.949951,-0.184151
2012.000000,-0.189378
2012.050049,-0.205190
2012.099976,-0.225176
2012.150024,-0.236957
2012.199951,-0.255550
2012.250000,-0.260899
2012.300049,-0.266629
2012.349976,-0.275907
2012.400024,-0.288560
2012.449951,-0.291463
2012.500000,-0.309459
2012.550049,-0.324261
2012.599976,-0.320299
2012.650024,-0.341030
2012.699951,-0.360042
2012.750000,-0.368581
2012.800049,-0.382937
2012.849976,-0.400345
2012.900024,-0.408186
2012.949951,-0.425677
2013.000000,-0.438684
2013.050049,-0.450831
2013.099976,-0.468622
2013.150024,-0.482170
2013.199951,-0.485908
2013.250000,-0.500771
2013.300049,-0.512685
2013.349976,-0.521752
2013.400024,-0.528157
2013.449951,-0.534058
2013.500000,-0.540755
2013.550049,-0.550858
2013.599976,-0.550162
2013.650024,-0.549017
2013.699951,-0.543633
2013.750000,-0.534577
2013.800049,-0.521300
2013.849976,-0.516331
2013.900024,-0.499904
2013.949951,-0.489958
2014.000000,-0.473947
2014.050049,-0.460976
2014.099976,-0.443484
2014.150024,-0.430619
2014.199951,-0.418693
2014.250000,-0.403954
2014.300049,-0.395737
2014.349976,-0.396767
2014.400024,-0.378143
2014.449951,-0.369031
2014.500000,-0.373893
2014.550049,-0.369672
2014.599976,-0.370218
2014.650024,-0.374862
2014.699951,-0.376306
2014.750000,-0.378516
2014.800049,-0.383083
2014.849976,-0.385632
2014.900024,-0.380934
2014.949951,-0.381375
2015.000000,-0.368107
2015.050049,-0.354518
2015.099976,-0.352329
2015.150024,-0.327631
2015.199951,-0.309002
2015.250000,-0.288346
2015.300049,-0.250967
2015.349976,-0.227070
2015.400024,-0.211900
2015.449951,-0.180119
2015.500000,-0.157175
2015.550049,-0.142946
2015.599976,-0.132527
2015.650024,-0.120359
2015.699951,-0.113146
2015.750000,-0.119441
2015.800049,-0.128693
2015.849976,-0.139371
2015.900024,-0.161328
2015.949951,-0.184924
2016.000000,-0.209166
2016.050049,-0.236848
2016.099976,-0.257986
2016.150024,-0.282310
2016.199951,-0.301143
2016.250000,-0.318851
2016.300049,-0.324200
2016.349976,-0.319392
2016.400024,-0.312857
2016.449951,-0.293721
2016.500000,-0.273923
2016.550049,-0.256324
2016.599976,-0.224995
2016.650024,-0.194640
2016.699951,-0.162601
2016.750000,-0.139372
2016.800049,-0.107146
2016.849976,-0.084335
2016.900024,-0.060714
2016.949951,-0.039348
2017.000000,-0.038467
2017.050049,-0.033006
2017.099976,-0.030050
2017.150024,-0.027153
2017.199951,-0.025661
2017.250000,-0.042271
2017.300049,-0.055044
2017.349976,-0.069069
2017.400024,-0.083179
2017.449951,-0.098363
2017.500000,-0.109145
2017.550049,-0.134212
2017.599976,-0.155760
2017.650024,-0.164974
2017.699951,-0.174060
2017.750000,-0.190329
2017.800049,-0.196498
2017.849976,-0.203606
2017.900024,-0.209006
2017.949951,-0.213434
2018.000000,-0.208475
2018.050049,-0.208541
2018.099976,-0.210863
2018.150024,-0.206227
2018.199951,-0.198288
2018.250000,-0.189417
2018.300049,-0.186589
2018.349976,-0.176032
2018.400024,-0.169388
2018.449951,-0.156690
2018.500000,-0.143739
2018.550049,-0.130302
2018.599976,-0.120473
2018.650024,-0.116948
2018.699951,-0.107581
2018.750000,-0.108305
2018.800049,-0.104740
2018.849976,-0.115490
2018.900024,-0.122209
2018.949951,-0.127068
2019.000000,-0.149344
2019.050049,-0.166203
2019.099976,-0.176456
2019.150024,-0.195412
2019.199951,-0.210150
2019.250000,-0.213129
2019.300049,-0.217101
2019.349976,-0.221130
2019.400024,-0.221589
2019.449951,-0.215784
2019.500000,-0.224529
2019.550049,-0.217510
2019.599976,-0.203477
2019.650024,-0.196156
2019.699951,-0.185098
2019.750000,-0.173071
2019.800049,-0.157978
2019.849976,-0.148811
2019.900024,-0.131389
2019.949951,-0.119929
2020.000000,-0.119602
2020.050049,-0.100684
2020.099976,-0.084524
2020.150024,-0.077316
2020.199951,-0.061349
2020.250000,-0.047397
2020.300049,-0.032703
2020.349976,-0.018565
2020.400024,0.002765
2020.449951,0.020477
2020.500000,0.037016
2020.550049,0.053370
2020.599976,0.076167
2020.650024,0.093518
2020.699951,0.108676
2020.750000,0.127901
2020.800049,0.142245
2020.849976,0.152226
2020.900024,0.158989
2020.949951,0.163709
2021.000000,0.167405
2021.050049,0.168839
2021.099976,0.171581
2021.150024,0.171169
2021.199951,0.171516
2021.250000,0.182476
2021.300049,0.180879
2021.349976,0.184051
2021.400024,0.192327
2021.449951,0.198452
2021.500000,0.204313
2021.550049,0.208720
2021.599976,0.207299
2021.650024,0.202676
2021.699951,0.205166
2021.750000,0.201818
2021.800049,0.196551
2021.849976,0.189375
2021.900024,0.179151
2021.949951,0.159676
2022.000000,0.139190
2022.050049,0.111919
2022.099976,0.089423
2022.150024,0.058359
2022.199951,0.032187
2022.250000,0.015237
2022.300049,-0.001823
2022.349976,-0.031683
2022.400024,-0.050774
2022.449951,-0.054473
2022.500000,-0.062331
2022.550049,-0.065350
2022.599976,-0.054498
2022.650024,-0.051488
2022.699951,-0.034533
2022.750000,-0.001030
2022.800049,0.023568
2022.849976,0.051382
2022.900024,0.081264
2022.949951,0.106387
2023.000000,0.131013
2023.050049,0.146243
2023.099976,0.148737
2023.150024,0.143765
2023.199951,0.133215
2023.250000,0.134898
2023.300049,0.120492
2023.349976,0.100872
2023.400024,0.098592
2023.449951,0.102943
2023.500000,0.104231
2023.550049,0.117283
2023.599976,0.144351
2023.650024,0.163042
2023.699951,0.190247
2023.750000,0.226497
2023.800049,0.266536
2023.849976,0.301066
2023.900024,0.337595
2023.949951,0.382071
2024.000000,0.428852
2024.050049,0.465239
2024.099976,0.496633
2024.150024,0.512691
2024.199951,0.484753
2024.250000,0.392887
2024.300049,0.218959
2024.349976,-0.103556
2024.400024,-0.612791
2024.449951,-1.287114
2024.500000,-2.150360
2024.550049,-3.145982
2024.599976,-4.114095
2024.650024,-4.898257
2024.699951,-5.345282
2024.750000,-5.306197
2024.800049,-4.724527
2024.849976,-3.659768
2024.900024,-2.277378
2024.949951,-0.765852
2025.000000,0.691432
2025.050049,1.904646
2025.099976,2.777448
2025.150024,3.265471
2025.199951,3.356351
2025.250000,3.123604
2025.300049,2.685500
2025.349976,2.144604
2025.400024,1.565955
2025.449951,1.017915
2025.500000,0.551872
2025.550049,0.188505
2025.599976,-0.048239
2025.650024,-0.144846
2025.699951,-0.141948
2025.750000,-0.093703
2025.800049,-0.019678
2025.849976,0.024395
2025.900024,0.009821
2025.949951,-0.060704
2026.000000,-0.195644
2026.050049,-0.378419
2026.099976,-0.577063
2026.150024,-0.737058
2026.199951,-0.787275
2026.250000,-0.693664
2026.300049,-0.465316
2026.349976,-0.117513
2026.400024,0.289378
2026.449951,0.686531
2026.500000,1.029385
2026.550049,1.245145
2026.599976,1.297166
2026.650024,1.189276
2026.699951,0.969917
2026.750000,0.719453
2026.800049,0.499019
2026.849976,0.369389
2026.900024,0.364708
2026.949951,0.444798
2027.000000,0.567738
2027.050049,0.719900
2027.099976,0.841966
2027.150024,0.896510
2027.199951,0.883102
2027.250000,0.808523
2027.300049,0.682693
2027.349976,0.539674
2027.400024,0.480285
2027.449951,0.514413
2027.500000,0.656425
2027.550049,0.924659
2027.599976,1.285625
2027.650024,1.681831
2027.699951,2.065973
2027.750000,2.404068
2027.800049,2.667712
2027.849976,2.848100
2027.900024,2.979130
2027.949951,3.082230
2028.000000,3.166270
2028.050049,3.269374
2028.099976,3.393171
2028.150024,3.539350
2028.199951,3.674787
2028.250000,3.802364
2028.300049,3.904113
2028.349976,3.948648
2028.400024,3.941918
2028.449951,3.895042
2028.500000,3.824596
2028.550049,3.770663
2028.599976,3.775170
2028.650024,3.862975
2028.699951,4.043886
2028.750000,4.323395
2028.800049,4.676967
2028.849976,5.072423
2028.900024,5.467444
2028.949951,5.831484
2029.000000,6.131686
2029.050049,6.348834
2029.099976,6.496691
2029.150024,6.597767
2029.199951,6.647457
2029.250000,6.661059
2029.300049,6.672941
2029.349976,6.676599
2029.400024,6.675078
2029.449951,6.715517
2029.500000,6.809480
2029.550049,6.931818
2029.599976,7.093298
2029.650024,7.267231
2029.699951,7.399762
2029.750000,7.456458
2029.800049,7.431685
2029.849976,7.328134
2029.900024,7.157183
2029.949951,6.927711
2030.000000,6.629807
2030.050049,6.267667
2030.099976,5.817000
2030.150024,5.293621
2030.199951,4.743011
2030.250000,4.173492
2030.300049,3.578084
2030.349976,2.986787
2030.400024,2.382523
2030.449951,1.739008
2030.500000,1.052295
2030.550049,0.295531
2030.599976,-0.542166
2030.650024,-1.471783
2030.699951,-2.472566
2030.750000,-3.564954
2030.800049,-4.753303
2030.849976,-5.987917
2030.900024,-7.192351
2030.949951,-8.309496
2031.000000,-9.266525
2031.050049,-9.970961
2031.099976,-10.379313
2031.150024,-10.510533
2031.199951,-10.426550
2031.250000,-10.209608
2031.300049,-9.995836
2031.349976,-9.905693
2031.400024,-9.996226
2031.449951,-10.304770
2031.500000,-10.836508
2031.550049,-11.549138
2031.599976,-12.368101
2031.650024,-13.180655
2031.699951,-13.842138
2031.750000,-14.208445
2031.800049,-14.200904
2031.849976,-13.809999
2031.900024,-13.078011
2031.949951,-12.063487
2032.000000,-10.889295
2032.050049,-9.672430
2032.099976,-8.511050
2032.150024,-7.486449
2032.199951,-6.635392
2032.250000,-5.947188
2032.300049,-5.404254
2032.349976,-5.053449
2032.400024,-5.023479
2032.449951,-5.623735
2032.500000,-7.471048
2032.550049,-11.560001
2032.599976,-19.368731
2032.650024,-32.874626
2032.699951,-54.407364
2032.750000,-86.277473
2032.800049,-129.965134
2032.849976,-185.082794
2032.900024,-248.223221
2032.949951,-312.163452
2033.000000,-366.202576
2033.050049,-397.997223
2033.099976,-396.758698
2033.150024,-356.766418
2033.199951,-279.443542
2033.250000,-173.147049
2033.300049,-50.899506
2033.349976,72.419098
2033.400024,182.585510
2033.449951,268.148743
2033.500000,322.217987
2033.550049,343.546997
2033.599976,335.856171
2033.650024,305.959503
2033.699951,261.708740
2033.750000,210.443115
2033.800049,158.244202
2033.849976,109.840340
2033.900024,68.790802
2033.949951,37.202980
2034.000000,15.279643
2034.050049,1.405807
2034.099976,-7.324595
2034.150024,-14.293564
2034.199951,-22.497498
2034.250000,-33.848957
