time,pulse
2005.000000,0.000000
2005.050049,-0.010693
2005.099976,-0.016944
2005.150024,-0.020998
2005.199951,-0.019691
2005.250000,-0.028551
2005.300049,-0.022428
2005.349976,-0.020069
2005.400024,-0.021426
2005.449951,-0.025390
2005.500000,-0.030366
2005.550049,-0.026984
2005.599976,-0.033386
2005.650024,-0.031556
2005.699951,-0.029398
2005.750000,-0.043780
2005.800049,-0.047461
2005.849976,-0.032010
2005.900024,-0.050465
2005.949951,-0.048174
2006.000000,-0.054298
2006.050049,-0.065479
2006.099976,-0.054074
2006.150024,-0.059718
2006.199951,-0.065350
2006.250000,-0.066632
2006.300049,-0.068162
2006.349976,-0.070742
2006.400024,-0.078851
2006.449951,-0.068185
2006.500000,-0.076266
2006.550049,-0.083794
2006.599976,-0.082928
2006.650024,-0.080632
2006.699951,-0.084633
2006.750000,-0.079756
2006.800049,-0.084669
2006.849976,-0.090096
2006.900024,-0.092883
2006.949951,-0.089639
2007.000000,-0.091161
2007.050049,-0.100303
2007.099976,-0.088392
2007.150024,-0.087585
2007.199951,-0.083790
2007.250000,-0.091434
2007.300049,-0.081695
2007.349976,-0.077854
2007.400024,-0.084766
2007.449951,-0.074058
2007.500000,-0.069263
2007.550049,-0.059352
2007.599976,-0.060861
2007.650024,-0.052961
2007.699951,-0.047816
2007.750000,-0.054000
2007.800049,-0.052460
2007.849976,-0.048439
2007.900024,-0.043637
2007.949951,-0.048615
2008.000000,-0.052191
2008.050049,-0.045264
2008.099976,-0.057784
2008.150024,-0.057254
2008.199951,-0.066001
2008.250000,-0.066094
2008.300049,-0.071291
2008.349976,-0.079943
2008.400024,-0.082731
2008.449951,-0.088185
2008.500000,-0.092337
2008.550049,-0.089555
2008.599976,-0.101057
2008.650024,-0.105882
2008.699951,-0.106965
2008.750000,-0.112062
2008.800049,-0.110773
2008.849976,-0.121909
2008.900024,-0.121893
2008.949951,-0.115101
2009.000000,-0.119019
2009.050049,-0.122796
2009.099976,-0.117683
2009.150024,-0.114349
2009.199951,-0.097032
2009.250000,-0.098101
2009.300049,-0.090163
2009.349976,-0.073144
2009.400024,-0.059881
2009.449951,-0.051251
2009.500000,-0.027553
2009.550049,-0.022131
2009.599976,-0.008301
2009.650024,0.008429
2009.699951,0.020219
2009.750000,0.050228
2009.800049,0.054856
2009.849976,0.071858
2009.900024,0.085731
2009.949951,0.107288
2010.000000,0.124036
2010.050049,0.132645
2010.099976,0.138085
2010.150024,0.143886
2010.199951,0.150306
2010.250000,0.143605
2010.300049,0.150184
2010.349976,0.143082
2010.400024,0.145821
2010.449951,0.137515
2010.500000,0.125722
2010.550049,0.122423
2010.599976,0.123508
2010.650024,0.109938
2010.699951,0.104858
2010.750000,0.094646
2010.800049,0.096960
2010.849976,0.085558
2010.900024,0.089685
2010.949951,0.076557
2011.000000,0.082082
2011.050049,0.083519
2011.099976,0.089233
2011.150024,0.085553
2011.199951,0.090257
2011.250000,0.104417
2011.300049,0.106516
2011.349976,0.110212
2011.400024,0.117229
2011.449951,0.134997
2011.500000,0.145819
2011.550049,0.147868
2011.599976,0.156485
2011.650024,0.165450
2011.699951,0.175780
2011.750000,0.188634
2011.800049,0.197099
2011.849976,0.202550
2011.900024,0.213526
2011.949951,0.224903
2012.000000,0.235143
2012.050049,0.230742
2012.099976,0.241541
2012.150024,0.254315
2012.199951,0.257410
2012.250000,0.262625
2012.300049,0.255838
2012.349976,0.269939
2012.400024,0.268884
2012.449951,0.270913
2012.500000,0.263558
2012.550049,0.276808
2012.599976,0.278622
2012.650024,0.279031
2012.699951,0.291050
2012.750000,0.280072
2012.800049,0.290758
2012.849976,0.298983
2012.900024,0.297831
2012.949951,0.295277
2013.000000,0.307102
2013.050049,0.306370
2013.099976,0.313949
2013.150024,0.315324
2013.199951,0.325062
2013.250000,0.328129
2013.300049,0.336344
2013.349976,0.340810
2013.400024,0.340209
2013.449951,0.346910
2013.500000,0.360014
2013.550049,0.366737
2013.599976,0.368315
2013.650024,0.370759
2013.699951,0.377894
2013.750000,0.385986
2013.800049,0.390359
2013.849976,0.390843
2013.900024,0.395892
2013.949951,0.397749
2014.000000,0.393177
2014.050049,0.400918
2014.099976,0.405879
2014.150024,0.399314
2014.199951,0.399035
2014.250000,0.402174
2014.300049,0.403742
2014.349976,0.405099
2014.400024,0.396724
2014.449951,0.401998
2014.500000,0.411543
2014.550049,0.406886
2014.599976,0.415187
2014.650024,0.413572
2014.699951,0.413967
2014.750000,0.425301
2014.800049,0.422968
2014.849976,0.419365
2014.900024,0.418692
2014.949951,0.414291
2015.000000,0.411886
2015.050049,0.410430
2015.099976,0.393377
2015.150024,0.380510
2015.199951,0.378664
2015.250000,0.374406
2015.300049,0.362127
2015.349976,0.355091
2015.400024,0.352823
2015.449951,0.346431
2015.500000,0.339521
2015.550049,0.341083
2015.599976,0.340501
2015.650024,0.331302
2015.699951,0.333657
2015.750000,0.339295
2015.800049,0.329479
2015.849976,0.325235
2015.900024,0.327425
2015.949951,0.328139
2016.000000,0.321484
2016.050049,0.311548
2016.099976,0.314614
2016.150024,0.310175
2016.199951,0.298348
2016.250000,0.295305
2016.300049,0.287981
2016.349976,0.272093
2016.400024,0.260088
2016.449951,0.255814
2016.500000,0.249197
2016.550049,0.237961
2016.599976,0.232980
2016.650024,0.222814
2016.699951,0.211469
2016.750000,0.213185
2016.800049,0.207690
2016.849976,0.206836
2016.900024,0.197376
2016.949951,0.187198
2017.000000,0.178464
2017.050049,0.175275
2017.099976,0.166039
2017.150024,0.157253
2017.199951,0.145744
2017.250000,0.134602
2017.300049,0.125340
2017.349976,0.115151
2017.400024,0.102850
2017.449951,0.089814
2017.500000,0.075282
2017.550049,0.057513
2017.599976,0.046806
2017.650024,0.032317
2017.699951,0.014422
2017.750000,0.003161
2017.800049,-0.016170
2017.849976,-0.038866
2017.900024,-0.048156
2017.949951,-0.060918
2018.000000,-0.078426
2018.050049,-0.096313
2018.099976,-0.105804
2018.150024,-0.114014
2018.199951,-0.132928
2018.250000,-0.145226
2018.300049,-0.159763
2018.349976,-0.164032
