time,pulse
2005.000000,0.000000
2005.050049,-0.001006
2005.099976,-0.003618
2005.150024,-0.001682
2005.199951,-0.003657
2005.250000,-0.016241
2005.300049,-0.012509
2005.349976,-0.019849
2005.400024,-0.019165
2005.449951,-0.024737
2005.500000,-0.023996
2005.550049,-0.033798
2005.599976,-0.021803
2005.650024,-0.026601
2005.699951,-0.022034
2005.750000,-0.021455
2005.800049,-0.012238
2005.849976,-0.011211
2005.900024,-0.008411
2005.949951,0.004671
2006.000000,0.006761
2006.050049,0.008858
2006.099976,0.014529
2006.150024,0.013544
2006.199951,0.021099
2006.250000,0.016212
2006.300049,0.014550
2006.349976,0.015276
2006.400024,0.014269
2006.449951,0.014967
2006.500000,0.010979
2006.550049,0.017431
2006.599976,0.002094
2006.650024,0.009393
2006.699951,0.011658
2006.750000,0.015376
2006.800049,0.017049
2006.849976,0.026585
2006.900024,0.017999
2006.949951,0.033817
2007.000000,0.039932
2007.050049,0.056322
2007.099976,0.066931
2007.150024,0.074544
2007.199951,0.094796
2007.250000,0.106528
2007.300049,0.109092
2007.349976,0.128468
2007.400024,0.139027
2007.449951,0.138074
2007.500000,0.148903
2007.550049,0.160216
2007.599976,0.156466
2007.650024,0.162067
2007.699951,0.167929
2007.750000,0.167368
2007.800049,0.173055
2007.849976,0.172568
2007.900024,0.177998
2007.949951,0.181610
2008.000000,0.185570
2008.050049,0.184534
2008.099976,0.194565
2008.150024,0.182471
2008.199951,0.186349
2008.250000,0.181613
2008.300049,0.186015
2008.349976,0.179794
2008.400024,0.179400
2008.449951,0.176903
2008.500000,0.172929
2008.550049,0.164094
2008.599976,0.167911
2008.650024,0.168908
2008.699951,0.165721
2008.750000,0.164533
2008.800049,0.169136
2008.849976,0.176918
2008.900024,0.176122
2008.949951,0.197015
2009.000000,0.198403
2009.050049,0.206664
2009.099976,0.224384
2009.150024,0.219753
2009.199951,0.236674
2009.250000,0.240503
2009.300049,0.246656
2009.349976,0.256046
2009.400024,0.258381
2009.449951,0.267920
2009.500000,0.271985
2009.550049,0.260864
2009.599976,0.269273
2009.650024,0.269555
2009.699951,0.270487
2009.750000,0.269115
2009.800049,0.257193
2009.849976,0.259380
2009.900024,0.252149
2009.949951,0.240285
2010.000000,0.236102
2010.050049,0.221265
2010.099976,0.223293
2010.150024,0.217019
2010.199951,0.217476
2010.250000,0.209407
2010.300049,0.216392
2010.349976,0.214854
2010.400024,0.211686
2010.449951,0.217685
2010.500000,0.202644
2010.550049,0.205924
2010.599976,0.213386
2010.650024,0.213074
2010.699951,0.220101
2010.750000,0.216624
2010.800049,0.220860
2010.849976,0.221312
2010.900024,0.223724
2010.949951,0.229854
2011.000000,0.234371
2011.050049,0.236507
2011.099976,0.243095
2011.150024,0.244601
2011.199951,0.258711
2011.250000,0.260114
2011.300049,0.267618
2011.349976,0.275630
2011.400024,0.275465
2011.449951,0.286700
2011.500000,0.291682
2011.550049,0.311103
2011.599976,0.319582
2011.650024,0.326624
2011.699951,0.338610
2011.750000,0.345739
2011.800049,0.359210
2011.849976,0.372431
2011.900024,0.378834
2011.949951,0.388197
2012.000000,0.402941
2012.050049,0.405975
2012.099976,0.413048
2012.150024,0.422276
2012.199951,0.429698
2012.250000,0.429903
2012.300049,0.432553
2012.349976,0.434151
2012.400024,0.433315
2012.449951,0.443036
2012.500000,0.435931
2012.550049,0.436473
2012.599976,0.430940
2012.650024,0.427587
2012.699951,0.428300
2012.750000,0.421700
2012.800049,0.409380
2012.849976,0.409128
2012.900024,0.406207
2012.949951,0.389679
2013.000000,0.389336
2013.050049,0.382098
2013.099976,0.383414
2013.150024,0.373364
2013.199951,0.384367
2013.250000,0.379647
2013.300049,0.372784
2013.349976,0.385517
2013.400024,0.385402
2013.449951,0.389938
2013.500000,0.395670
2013.550049,0.400214
2013.599976,0.406718
2013.650024,0.408418
2013.699951,0.407655
2013.750000,0.414531
2013.800049,0.415955
2013.849976,0.418259
2013.900024,0.412146
2013.949951,0.409503
2014.000000,0.402920
2014.050049,0.399091
2014.099976,0.400397
2014.150024,0.379730
2014.199951,0.370535
2014.250000,0.366848
2014.300049,0.356033
2014.349976,0.348875
2014.400024,0.335492
2014.449951,0.315412
2014.500000,0.311810
2014.550049,0.302188
2014.599976,0.293015
2014.650024,0.286713
2014.699951,0.278310
2014.750000,0.277560
2014.800049,0.273474
2014.849976,0.276238
2014.900024,0.275986
2014.949951,0.276262
2015.000000,0.277902
2015.050049,0.274334
2015.099976,0.281174
2015.150024,0.283910
2015.199951,0.278268
2015.250000,0.275703
2015.300049,0.282182
2015.349976,0.287659
2015.400024,0.284194
2015.449951,0.267333
2015.500000,0.276210
2015.550049,0.277434
2015.599976,0.268108
2015.650024,0.262813
2015.699951,0.253249
2015.750000,0.246439
2015.800049,0.243478
2015.849976,0.232165
2015.900024,0.214072
2015.949951,0.204570
2016.000000,0.184369
2016.050049,0.168183
2016.099976,0.151494
2016.150024,0.136976
