time,pulse
2005.000000,0.000000
2005.050049,-0.005679
2005.099976,-0.006768
2005.150024,0.000565
2005.199951,-0.014870
2005.250000,-0.004716
2005.300049,-0.012433
2005.349976,-0.005153
2005.400024,-0.004225
2005.449951,-0.002499
2005.500000,-0.006070
2005.550049,0.000932
2005.599976,0.002061
2005.650024,-0.006297
2005.699951,0.003243
2005.750000,0.001720
2005.800049,0.008783
2005.849976,0.007246
2005.900024,0.014179
2005.949951,0.011671
2006.000000,0.008862
2006.050049,0.009451
2006.099976,0.001476
2006.150024,-0.000935
2006.199951,-0.002308
2006.250000,0.001499
2006.300049,-0.012826
2006.349976,-0.009926
2006.400024,-0.019118
2006.449951,-0.020640
2006.500000,-0.025100
2006.550049,-0.024934
2006.599976,-0.029295
2006.650024,-0.032786
2006.699951,-0.032507
2006.750000,-0.038676
2006.800049,-0.034551
2006.849976,-0.035153
2006.900024,-0.038184
2006.949951,-0.034640
2007.000000,-0.043313
2007.050049,-0.040849
2007.099976,-0.046819
2007.150024,-0.039771
2007.199951,-0.040477
2007.250000,-0.040381
2007.300049,-0.044376
2007.349976,-0.041084
2007.400024,-0.037628
2007.449951,-0.043023
2007.500000,-0.042867
2007.550049,-0.044656
2007.599976,-0.040710
2007.650024,-0.048647
2007.699951,-0.049213
2007.750000,-0.047679
2007.800049,-0.061958
2007.849976,-0.056293
2007.900024,-0.056455
2007.949951,-0.062794
2008.000000,-0.063093
2008.050049,-0.064645
2008.099976,-0.070599
2008.150024,-0.073270
2008.199951,-0.072298
2008.250000,-0.072448
2008.300049,-0.074415
2008.349976,-0.080457
2008.400024,-0.068269
2008.449951,-0.071967
2008.500000,-0.064446
2008.550049,-0.055490
2008.599976,-0.056595
2008.650024,-0.044369
2008.699951,-0.046239
2008.750000,-0.033467
2008.800049,-0.026005
2008.849976,-0.024299
2008.900024,-0.011651
2008.949951,0.004694
2009.000000,0.009480
2009.050049,0.012698
2009.099976,0.031284
2009.150024,0.035824
2009.199951,0.046253
2009.250000,0.054564
2009.300049,0.059073
2009.349976,0.073502
2009.400024,0.084142
2009.449951,0.088419
2009.500000,0.094724
2009.550049,0.104668
2009.599976,0.110249
2009.650024,0.120285
2009.699951,0.119883
2009.750000,0.131761
2009.800049,0.136501
2009.849976,0.144071
2009.900024,0.151013
2009.949951,0.158096
2010.000000,0.161961
2010.050049,0.161559
2010.099976,0.161864
2010.150024,0.178065
2010.199951,0.176351
2010.250000,0.176486
2010.300049,0.189497
2010.349976,0.186578
2010.400024,0.184350
2010.449951,0.190096
2010.500000,0.183798
2010.550049,0.187166
2010.599976,0.189781
2010.650024,0.182912
2010.699951,0.192657
2010.750000,0.192332
2010.800049,0.190481
2010.849976,0.196087
2010.900024,0.192804
2010.949951,0.194834
2011.000000,0.195203
2011.050049,0.193272
2011.099976,0.190661
2011.150024,0.194646
2011.199951,0.194398
2011.250000,0.195007
2011.300049,0.189803
2011.349976,0.186778
2011.400024,0.193362
2011.449951,0.189747
2011.500000,0.185749
2011.550049,0.173643
2011.599976,0.176414
2011.650024,0.173360
2011.699951,0.172206
