0.562
0.757
0.993
1.102
1.118
1.168
1.2129999999999999
1.234
1.416
1.607
1.666
1.6749999999999998
1.722
1.8
1.802
1.873
1.924
2.045
2.0789999999999997
2.169
2.201
2.2270000000000003
2.2689999999999997
2.3489999999999998
2.371
2.3970000000000002
2.468
2.6359999999999997
2.645
2.67
2.691
2.779
2.885
2.889
2.89
2.974
2.976
3.004
3.018
3.049
3.1319999999999997
3.14
3.171
3.173
3.1870000000000003
3.215
3.235
3.336
3.5
3.542
3.605
3.618
3.66
3.6959999999999997
3.803
3.812
3.86
3.954
3.958
3.9819999999999998
4.005
4.172
4.196000000000001
4.223
4.245
4.473999999999999
4.5169999999999995
4.541
4.6049999999999995
4.729
4.739000000000001
4.769
4.988
5.003
5.112
5.2
5.206
5.282
5.2860000000000005
5.328
5.4430000000000005
5.505
5.6339999999999995
5.646999999999999
5.676
5.805
5.831
5.832
5.875
5.926
5.9990000000000006
6.075
6.081
6.088
6.138
6.238
6.254
6.327
6.377
6.378
6.38
6.418
6.436999999999999
6.651000000000001
6.712
6.788
6.835
6.922
6.936999999999999
7.0
7.3260000000000005
7.36
7.373
7.436999999999999
7.614
7.618
7.619000000000001
7.985
8.283999999999999
8.347
8.355
8.41
8.456999999999999
8.467
8.682
8.721
8.950999999999999
9.055000000000001
9.088
9.092
9.450999999999999
9.706999999999999
9.716000000000001
9.825000000000001
9.826
